time_start,time_end,duration,src_ip,dest_ip,src_port,dest_port,protocol,flags,forwarding_status,source_type_of_service,ingress_packet_count,ingress_byte_count,label
2023-06-10 10:34:12,2023-03-29 21:07:25,0.476,111.78.28.103,195.77.120.167,60886,80,ICMP,...A..,0,48,20,8580,0
2023-06-26 10:57:53,2023-01-31 20:10:34,4.005,199.121.167.125,80.197.100.14,18477,443,ICMP,...AR.,1,32,6,3024,0
2023-03-25 21:43:48,2023-05-04 23:35:28,1.79,102.149.196.98,196.169.179.249,25316,80,TCP,...AR.,0,0,6,1722,0
2023-02-25 06:13:19,2023-06-27 23:02:55,0.949,1.104.179.76,216.203.24.211,29388,80,TCP,.S....,2,8,17,7072,0
2023-07-26 17:22:04,2023-01-22 08:46:18,4.895,84.29.3.96,36.111.159.49,52962,8080,TCP,...AP.,0,48,35,39165,0
2023-04-25 16:57:06,2023-07-30 09:19:54,2.405,202.193.40.119,235.74.127.213,38350,53,UDP,......,1,32,9,4356,0
2023-06-22 00:34:39,2023-03-19 16:56:00,1.277,215.30.45.116,94.127.41.121,45325,53,ICMP,...A..,1,32,25,20175,0
2023-07-12 20:18:13,2023-02-25 14:31:36,2.12,76.252.56.213,55.243.65.217,31590,53,UDP,......,0,48,14,6804,0
2023-05-18 17:58:32,2023-02-05 17:00:24,3.852,28.40.48.121,103.26.165.70,6261,8080,ICMP,...AR.,1,16,315,176715,1
2023-04-28 00:15:25,2023-08-20 15:55:35,0.403,102.193.229.249,69.67.235.149,22184,80,UDP,...A..,0,24,7,8421,0
2023-03-13 00:51:12,2023-08-19 14:56:43,0.366,204.77.217.161,196.186.10.20,10636,41420,UDP,...A..,1,8,33,26367,2
2023-08-08 13:39:28,2023-08-15 19:20:36,0.895,13.27.138.138,165.10.28.202,39174,25,UDP,...A..,0,16,30,22770,0
2023-04-16 10:20:17,2023-05-26 09:03:47,3.356,149.111.198.151,247.58.181.122,16834,22,ICMP,F.....,0,0,100,142300,1
2023-04-29 23:59:53,2023-05-04 00:11:30,1.688,86.26.51.167,143.71.133.191,43710,443,TCP,.S....,2,16,16,16896,0
2023-04-14 12:24:57,2023-01-20 19:05:50,5.84,194.79.108.1,32.104.169.86,48207,8080,TCP,......,2,56,444,301476,1
2023-02-08 11:16:29,2023-08-23 09:31:57,0.495,145.58.186.46,8.213.97.11,29048,25,TCP,...AP.,2,24,4,700,0
2023-04-18 23:54:51,2023-03-17 13:35:08,0.322,181.115.181.200,73.235.166.112,41480,53,ICMP,...A..,0,24,27,4968,0
2023-07-22 17:49:42,2023-01-24 16:46:07,1.659,122.50.171.55,33.124.4.82,51614,80,TCP,...AR.,2,8,27,12555,0
2023-02-01 17:53:02,2023-03-09 01:00:25,4.193,209.75.86.108,254.178.181.79,20948,25,ICMP,...AR.,0,24,33,42867,0
2023-06-18 14:15:44,2023-04-04 02:54:15,2.969,144.250.195.110,176.146.26.236,49626,22,UDP,......,0,8,384,267648,1
2023-08-26 05:07:21,2023-06-26 18:04:26,10.584,196.64.65.234,1.117.12.30,65038,443,UDP,.S....,2,64,395,442005,1
2023-05-06 00:12:30,2023-05-12 01:15:01,0.33,15.218.58.87,215.182.158.10,37340,25,UDP,...A..,2,64,48,20880,0
2023-09-02 20:58:26,2023-05-25 14:13:30,2.007,49.171.115.77,3.65.113.151,48855,80,UDP,......,0,32,246,191634,1
2023-02-26 11:11:19,2023-05-31 19:22:42,1.942,231.99.14.195,204.113.129.60,30224,25,TCP,...AP.,0,40,1,419,0
2023-04-26 06:06:39,2023-05-08 09:39:29,1.046,180.41.173.203,192.149.23.39,48965,80,ICMP,.S....,1,40,14,4438,0
2023-04-21 00:51:10,2023-02-21 01:33:04,0.322,202.149.74.243,199.163.18.203,62188,53,ICMP,...AR.,1,8,24,3432,0
2023-08-01 21:39:49,2023-02-04 00:51:48,0.664,63.210.224.211,160.74.154.126,62362,80,UDP,.S....,0,48,49,35035,0
2023-01-13 04:27:07,2023-07-23 05:26:12,1.889,177.248.84.227,203.205.232.240,31475,16607,TCP,...A..,1,16,6,2826,2
2023-05-05 17:17:55,2023-04-01 20:16:14,1.925,42.163.206.233,214.166.13.85,28626,443,ICMP,F.....,1,24,26,31070,0
2023-03-05 20:31:10,2023-06-18 20:04:17,0.114,125.237.5.70,159.133.86.249,23285,25,ICMP,...AP.,1,48,14,8008,0
2023-02-22 08:57:22,2023-02-27 09:10:03,1.271,178.253.45.58,236.95.178.49,59062,25,UDP,F.....,0,32,3,3651,0
2023-04-24 07:02:23,2023-02-01 21:47:43,0.757,168.231.28.76,40.116.163.104,52676,8080,TCP,......,2,24,19,27607,0
2023-08-05 10:04:05,2023-08-17 08:31:53,3.356,46.218.3.114,245.37.106.220,64240,25,UDP,......,1,48,3,1896,0
2023-05-11 00:18:02,2023-01-12 00:11:23,0.715,1.16.248.252,68.220.192.248,39631,24115,UDP,......,0,64,37,8103,2
2023-03-17 21:06:23,2023-05-31 08:09:27,0.838,251.34.142.172,34.4.74.110,40027,46432,UDP,......,0,64,37,3404,2
2023-06-13 10:32:41,2023-02-18 07:54:05,5.055,38.126.108.195,144.190.150.63,37586,25,ICMP,...AP.,2,40,8,1488,0
2023-02-27 07:44:43,2023-04-02 10:16:03,1.477,18.165.4.91,125.166.43.106,31395,445,ICMP,...AP.,2,0,70,26390,1
2023-01-15 05:49:54,2023-06-06 19:25:51,0.673,81.54.251.32,212.243.80.198,21809,27448,ICMP,...AR.,1,32,10,2800,2
2023-06-08 13:29:52,2023-08-24 08:16:34,2.717,21.44.55.73,174.76.211.94,8089,80,TCP,...AP.,1,48,5,3755,0
2023-03-27 20:07:01,2023-08-28 08:52:27,1.434,152.37.240.215,189.54.63.124,6897,8080,UDP,...A..,2,8,33,3861,0
2023-07-09 13:14:06,2023-02-04 00:31:04,0.751,53.227.228.13,252.197.127.86,30800,53,TCP,.S....,1,24,47,65330,0
2023-05-25 07:19:29,2023-03-03 07:41:45,0.465,195.9.114.210,141.82.56.83,39426,18864,ICMP,......,2,16,42,27636,2
2023-07-06 08:14:57,2023-06-19 02:46:47,3.228,8.243.168.49,53.109.193.144,9504,2552,TCP,...A..,0,64,16,11136,2
2023-07-10 03:23:39,2023-07-05 13:08:37,1.255,55.146.155.25,243.117.10.223,39912,59016,TCP,F.....,0,56,15,8115,2
2023-08-05 11:30:44,2023-03-13 21:50:55,3.659,14.82.179.215,73.164.52.93,20124,8080,ICMP,F.....,0,16,23,28566,0
2023-02-17 13:15:53,2023-05-28 19:04:05,0.169,118.21.216.20,80.218.10.23,55455,53,TCP,F.....,0,8,9,8001,0
2023-07-02 21:14:26,2023-06-16 07:04:40,2.962,135.101.179.132,99.75.98.216,34363,443,UDP,.S....,0,64,442,576810,1
2023-02-09 19:43:44,2023-06-16 10:08:55,1.752,242.207.180.132,1.40.29.191,18502,8080,ICMP,.S....,2,56,1,215,0
2023-07-03 08:40:16,2023-08-03 03:38:57,0.487,46.179.26.86,113.49.116.118,10982,80,UDP,...AR.,1,16,45,23625,0
2023-06-04 23:51:59,2023-03-24 02:20:04,0.262,88.218.91.95,9.122.180.193,11197,443,TCP,......,0,64,1,449,0
2023-05-08 01:06:30,2023-07-02 13:39:18,0.719,64.248.251.37,73.251.19.64,60533,53,UDP,.S....,1,16,8,6016,0
2023-03-19 09:04:00,2023-03-04 15:18:41,0.268,90.218.50.194,90.239.243.108,51465,443,ICMP,...AR.,2,48,4,360,0
2023-02-23 13:34:07,2023-03-03 18:13:46,2.094,71.179.129.62,51.35.221.197,38080,80,TCP,...AR.,1,64,13,9893,0
2023-05-28 21:39:18,2023-08-01 17:29:26,0.344,192.9.172.233,246.76.57.224,48819,25,TCP,...AP.,0,0,27,12852,0
2023-03-26 09:23:51,2023-05-19 07:47:13,2.088,190.96.151.121,122.149.153.84,9775,25,TCP,...AP.,0,8,9,12861,0
2023-03-12 19:09:12,2023-04-08 11:51:03,0.844,87.133.178.231,216.66.49.254,61520,25,UDP,.S....,0,40,37,39072,0
2023-05-05 10:28:42,2023-06-16 00:02:00,2.869,236.208.10.13,24.107.207.186,48636,53,UDP,......,0,8,49,10927,0
2023-01-12 16:04:43,2023-07-01 07:55:20,0.037,114.107.230.237,240.121.177.5,2200,8080,ICMP,...AR.,0,40,45,43605,0
2023-02-13 13:33:49,2023-07-24 20:13:35,2.168,25.80.196.212,111.205.214.99,58960,25,TCP,...A..,2,40,22,5808,0
2023-02-25 20:02:42,2023-02-11 16:12:42,5.082,55.236.58.23,217.198.132.211,47856,25,TCP,...AP.,2,48,25,23875,0
2023-04-18 10:35:22,2023-03-07 03:48:26,5.047,163.142.89.247,106.15.114.115,26107,443,TCP,...AP.,0,24,23,27163,0
2023-06-29 17:30:35,2023-04-15 05:35:23,3.913,33.214.98.150,104.179.110.118,38612,80,TCP,...AP.,0,0,25,25050,0
2023-06-20 04:46:52,2023-02-07 11:00:51,9.277,168.156.213.52,164.9.157.220,22874,445,ICMP,F.....,1,64,81,111375,1
2023-03-28 01:57:54,2023-07-19 13:30:47,1.473,134.131.130.204,254.7.129.199,42528,8080,UDP,.S....,1,8,14,6356,0
2023-08-01 19:49:34,2023-08-01 21:30:02,0.863,177.166.249.131,159.138.27.67,26687,3389,ICMP,......,0,8,327,124260,1
2023-03-24 05:10:59,2023-02-16 17:34:26,0.389,205.4.179.146,202.148.33.104,64699,80,ICMP,...AP.,2,0,35,29050,0
2023-07-02 09:45:37,2023-08-09 19:52:53,3.92,166.11.172.150,58.85.136.41,2430,445,ICMP,.S....,2,0,391,581026,1
2023-08-30 14:58:59,2023-04-03 23:04:17,2.282,54.224.40.210,152.89.69.187,29975,53,UDP,...AP.,1,16,17,23239,0
2023-06-13 13:07:45,2023-03-20 16:52:36,6.13,11.106.200.23,164.57.142.41,16143,53,UDP,...A..,1,0,46,20838,0
2023-02-01 19:59:23,2023-08-15 00:02:02,0.134,62.127.246.254,152.168.83.123,61145,80,ICMP,...AR.,0,16,11,7370,0
2023-02-06 09:59:43,2023-07-15 14:00:44,0.534,36.158.37.209,234.241.2.233,16007,443,UDP,F.....,1,56,7,2814,0
2023-06-20 06:29:08,2023-06-03 03:34:20,2.347,215.87.87.30,206.107.10.211,59838,25,ICMP,...AR.,2,64,29,24505,0
2023-08-30 15:42:21,2023-05-28 07:27:12,0.048,110.142.145.25,103.164.14.248,56562,443,UDP,......,1,64,25,2400,0
2023-08-25 17:25:40,2023-04-15 11:38:20,0.472,16.86.217.142,26.119.200.150,40737,22,ICMP,F.....,2,8,369,326565,1
2023-03-04 12:35:22,2023-01-10 05:55:29,0.075,14.63.232.88,190.88.237.209,31343,53,ICMP,...AP.,2,24,22,27830,0
2023-03-17 23:01:43,2023-01-14 14:35:29,1.744,196.23.141.84,178.152.204.159,13919,53,UDP,F.....,2,48,14,8960,0
2023-02-10 07:27:06,2023-08-27 23:38:31,3.811,93.77.210.223,51.173.193.30,47510,22,UDP,F.....,0,0,287,386589,1
2023-07-11 12:31:23,2023-03-21 01:09:06,7.274,253.77.17.159,5.49.134.94,4183,53,UDP,.S....,2,48,33,15675,0
2023-03-05 12:28:22,2023-08-23 02:09:47,0.992,221.141.106.117,94.172.229.233,30391,443,ICMP,.S....,0,56,22,12474,0
2023-03-03 11:13:33,2023-05-21 04:04:42,0.407,4.64.247.125,161.141.111.121,18122,8080,UDP,...AP.,2,24,40,26480,0
2023-02-20 02:14:51,2023-02-22 07:35:24,0.654,8.110.83.51,245.158.187.247,46087,445,TCP,...AR.,0,48,43,39861,1
2023-04-26 13:44:26,2023-02-02 02:20:20,3.163,49.81.58.247,207.74.189.17,10726,80,UDP,...A..,0,32,7,9485,0
2023-07-02 20:03:40,2023-04-12 17:28:32,2.24,187.80.218.237,87.46.97.109,27954,80,UDP,...A..,1,24,422,55704,1
2023-07-08 12:06:37,2023-03-16 07:33:55,1.675,167.199.122.245,253.143.213.53,28983,8080,UDP,......,2,40,315,300510,1
2023-01-13 15:09:06,2023-05-31 08:13:30,0.073,197.44.231.209,176.160.156.136,8138,443,TCP,.S....,0,64,2,1150,0
2023-04-20 14:33:36,2023-06-08 14:18:14,1.419,233.204.33.175,39.68.232.56,41035,25,UDP,......,1,24,46,66286,0
2023-07-26 22:56:41,2023-07-31 08:31:26,1.58,38.224.219.21,246.55.124.155,9129,25,UDP,...A..,1,24,47,33464,0
2023-07-15 14:59:27,2023-01-14 07:13:58,0.576,135.87.95.93,88.33.27.246,24811,443,ICMP,......,2,48,3,2547,0
2023-03-24 19:44:15,2023-01-26 07:04:32,11.84,226.8.112.25,156.89.24.240,23543,80,ICMP,.S....,0,32,115,60490,1
2023-01-30 20:47:33,2023-07-10 18:08:04,3.878,1.2.165.225,29.212.192.185,18613,443,ICMP,...AR.,0,56,38,17784,0
2023-01-28 09:13:34,2023-05-20 21:31:39,0.549,185.232.165.188,191.187.135.189,1315,8080,TCP,...AP.,0,32,1,708,0
2023-04-28 20:15:48,2023-02-09 07:24:27,5.666,238.112.248.197,165.95.206.249,11775,443,ICMP,...AR.,1,16,3,1095,0
2023-06-09 08:45:40,2023-07-21 01:41:17,4.15,250.215.62.61,112.217.3.144,64066,3389,TCP,...AR.,2,48,368,234784,1
2023-06-15 10:06:36,2023-06-07 14:50:29,0.31,85.113.82.9,176.244.249.30,13286,53,UDP,F.....,1,32,13,18109,0
2023-02-07 03:54:11,2023-08-15 02:21:05,1.632,134.242.205.49,136.235.170.23,58147,445,UDP,.S....,0,16,157,187772,1
2023-07-15 19:42:01,2023-08-11 21:16:28,0.072,5.92.110.153,91.83.187.74,3962,53,UDP,...AR.,0,0,27,25110,0
2023-01-31 16:19:12,2023-05-01 19:31:35,1.065,69.164.189.94,216.189.226.148,53371,443,UDP,...A..,1,0,245,115395,1
2023-06-10 22:14:33,2023-08-05 09:39:36,1.141,177.90.211.169,191.108.86.235,44650,53,UDP,...AP.,1,32,38,3496,0
2023-05-22 17:14:04,2023-05-06 06:44:48,1.165,234.141.1.78,37.206.104.118,23613,25,ICMP,F.....,2,64,18,8892,0
2023-04-20 01:58:14,2023-02-22 08:40:42,2.686,215.231.236.10,211.191.43.70,63596,25,UDP,.S....,0,40,42,20412,0
2023-08-04 22:58:29,2023-02-08 23:49:44,2.414,61.64.133.90,25.111.187.110,49290,443,ICMP,...AR.,1,0,18,23184,0
2023-01-13 05:59:03,2023-06-07 16:33:24,0.271,235.29.12.56,229.254.49.3,45495,53,ICMP,...AP.,1,56,34,4182,0
2023-04-24 09:28:26,2023-02-06 08:41:39,1.233,191.162.240.40,122.93.194.254,14461,8080,UDP,F.....,2,24,179,130133,1
2023-06-16 20:59:33,2023-02-04 03:46:48,4.952,163.124.81.125,235.95.168.148,28154,22,ICMP,...AR.,1,40,303,238461,1
2023-07-12 12:29:25,2023-02-01 21:53:29,0.73,124.81.23.146,218.123.107.191,29532,53,UDP,.S....,0,56,22,9878,0
2023-06-09 00:52:50,2023-08-05 15:28:09,4.564,121.234.233.176,57.12.83.76,61298,25,TCP,...AR.,2,16,48,42960,0
2023-07-11 23:38:15,2023-06-13 19:42:16,0.44,22.103.116.74,237.55.143.112,26033,443,ICMP,F.....,0,32,3,705,0
2023-07-18 01:49:22,2023-04-01 05:22:31,2.512,34.167.168.22,9.209.15.85,50192,443,TCP,...AR.,0,40,17,18496,0
2023-03-10 08:21:36,2023-06-07 14:55:18,0.767,161.149.239.176,105.219.247.140,17738,53,ICMP,...AR.,1,24,40,46160,0
2023-07-30 20:18:21,2023-07-04 04:49:16,0.211,54.76.241.82,133.226.9.169,58298,8080,ICMP,...AR.,1,8,26,23712,0
2023-07-09 10:15:59,2023-07-05 05:49:23,1.011,136.184.105.241,22.137.37.105,65443,25,TCP,F.....,2,40,49,69433,0
2023-02-13 18:33:21,2023-07-11 10:54:22,0.764,180.223.104.119,26.141.48.8,27053,443,ICMP,...A..,0,48,23,7452,0
2023-05-26 20:18:28,2023-03-20 02:23:24,1.14,179.33.33.223,145.181.11.76,8460,80,ICMP,...A..,1,8,104,34320,1
2023-07-18 12:06:26,2023-02-13 21:04:47,1.722,32.142.231.254,121.12.207.161,53839,8080,UDP,...AR.,1,16,41,16605,0
2023-04-27 22:37:14,2023-05-04 06:45:19,0.343,192.14.5.41,118.191.233.235,61322,25,UDP,...AP.,0,32,16,15328,0
2023-06-23 21:00:56,2023-08-11 07:19:19,1.13,193.35.124.210,66.125.12.158,4892,3389,TCP,......,1,32,135,134190,1
2023-02-19 05:23:42,2023-07-27 05:54:30,5.836,150.218.9.252,12.254.67.215,6410,80,UDP,...AR.,2,8,45,5220,0
2023-06-01 21:29:51,2023-05-19 04:21:14,0.291,189.122.124.186,220.116.71.231,5615,445,ICMP,...AP.,1,40,366,323910,1
2023-03-28 10:42:07,2023-08-01 14:41:16,5.319,60.216.139.145,52.184.165.123,30556,53,UDP,...AP.,2,0,15,6360,0
2023-08-09 14:11:52,2023-01-15 13:37:11,3.538,234.228.38.61,184.208.207.24,57658,443,TCP,...A..,1,0,50,48100,1
2023-04-28 04:42:39,2023-03-29 09:43:44,1.236,100.232.191.45,80.47.70.93,9467,80,TCP,...AP.,2,16,12,15588,0
2023-05-24 22:31:42,2023-04-05 21:14:30,0.069,221.65.27.196,165.25.111.223,14204,80,UDP,...AR.,2,8,47,54238,0
2023-04-08 05:45:07,2023-07-24 08:14:44,3.98,152.35.148.52,224.76.78.103,24275,80,UDP,.S....,2,56,15,6600,0
2023-08-13 03:15:25,2023-04-24 09:38:28,1.139,62.118.140.95,121.112.16.196,59109,25,ICMP,F.....,1,0,44,19712,0
2023-08-07 09:03:37,2023-07-10 15:45:17,11.429,74.147.3.158,86.142.162.116,41374,445,UDP,...AP.,1,64,35,2555,1
2023-05-12 07:41:34,2023-07-28 18:14:41,0.354,249.197.237.237,134.10.19.160,6896,443,UDP,......,2,16,12,2532,0
2023-03-06 09:13:40,2023-04-16 21:11:14,0.496,147.40.218.174,109.189.59.124,49485,25,UDP,...AR.,1,64,4,5700,0
2023-06-21 05:25:42,2023-01-29 18:42:31,2.09,29.205.118.188,43.208.57.77,4021,80,TCP,...AP.,1,64,51,19278,1
2023-06-26 03:31:25,2023-07-24 23:21:59,1.133,188.200.185.11,52.127.178.246,20441,443,ICMP,...AR.,0,8,42,40278,0
2023-03-21 18:49:47,2023-03-22 08:18:50,1.171,232.224.57.89,239.26.98.205,61700,80,ICMP,F.....,2,32,21,11067,0
2023-07-09 21:59:40,2023-05-11 01:01:35,0.949,234.141.5.199,173.228.24.38,44322,53,UDP,...AR.,1,40,31,31279,0
2023-05-02 19:13:29,2023-08-27 18:50:24,0.094,242.90.71.51,105.211.88.69,29563,443,UDP,.S....,0,16,39,42081,0
2023-01-19 19:54:40,2023-06-03 20:12:31,5.573,157.226.140.82,250.245.175.163,7742,25,UDP,...A..,1,56,39,15054,0
2023-07-31 04:02:24,2023-02-11 22:37:59,1.142,90.137.191.134,160.90.51.168,54738,443,UDP,......,2,8,18,15282,0
2023-04-29 10:32:10,2023-02-03 04:39:53,0.786,140.171.207.156,168.89.82.38,64512,443,ICMP,...A..,2,48,36,9828,0
2023-02-24 04:07:29,2023-05-30 10:03:56,1.708,59.35.223.69,171.67.42.115,25612,8080,UDP,...A..,2,48,29,36859,0
2023-02-05 03:26:57,2023-08-19 19:12:32,0.066,34.33.173.26,112.52.133.110,54072,25,TCP,...A..,0,24,2,2308,0
2023-03-10 02:00:12,2023-04-21 17:49:49,0.531,212.246.211.244,168.175.48.173,56859,53,ICMP,.S....,0,40,34,7514,0
2023-02-02 15:50:52,2023-08-09 21:31:47,3.915,105.126.217.182,140.51.216.6,36988,443,UDP,F.....,0,16,1,81,0
2023-04-05 18:48:41,2023-04-09 21:10:44,0.109,191.138.102.91,132.229.102.110,9642,53,TCP,.S....,2,56,46,35512,0
2023-04-05 00:06:59,2023-07-27 04:51:42,1.798,125.210.150.211,3.91.143.246,34128,58294,UDP,...A..,1,32,28,27132,2
2023-03-25 01:02:47,2023-01-18 04:03:04,4.122,20.59.132.63,150.46.48.213,18874,80,TCP,.S....,1,0,16,18704,0
2023-06-09 21:57:27,2023-06-09 08:07:18,0.182,15.220.211.40,155.25.23.161,52437,25,ICMP,...A..,2,32,20,12760,0
2023-06-25 09:01:40,2023-08-23 01:43:42,0.821,181.106.3.148,44.106.120.19,55893,443,UDP,F.....,1,40,34,41820,0
2023-04-07 01:19:32,2023-02-25 23:18:09,2.425,152.211.180.177,234.199.74.40,40778,53,UDP,.S....,0,64,9,8865,0
2023-05-31 13:49:19,2023-03-01 22:22:40,2.22,113.98.19.115,204.160.227.33,1734,80,UDP,...A..,1,64,26,14248,0
2023-08-28 03:55:44,2023-03-09 11:00:06,0.429,145.6.117.103,25.21.181.88,16534,8080,TCP,...AP.,1,56,13,12597,0
2023-04-15 06:34:43,2023-02-11 20:39:39,1.35,226.178.133.218,192.162.132.59,14667,25,UDP,...AP.,1,48,49,6174,0
2023-03-05 09:53:45,2023-07-22 10:45:32,1.709,246.134.7.133,7.9.141.130,64677,8080,UDP,F.....,2,24,37,51541,0
2023-07-20 16:25:52,2023-02-08 16:19:12,1.677,231.94.148.20,107.172.140.43,36264,45831,UDP,...AP.,1,64,18,10278,2
2023-02-21 01:18:39,2023-02-16 13:28:36,0.268,9.168.22.240,25.175.204.133,32738,25,TCP,...A..,2,24,4,452,0
2023-02-23 04:20:02,2023-02-12 17:41:09,1.925,117.200.201.127,57.78.153.9,30400,443,UDP,.S....,2,64,6,6306,1
2023-08-21 13:19:50,2023-03-06 16:55:01,0.19,24.111.60.102,100.90.189.151,31617,8080,TCP,...AR.,0,16,38,25042,0
2023-03-17 05:29:05,2023-04-08 07:17:27,2.075,75.187.122.26,65.60.121.226,37740,80,TCP,...AR.,1,24,48,19872,0
2023-08-12 12:22:34,2023-01-09 13:33:21,1.075,196.237.229.111,95.248.253.105,55314,6298,TCP,...AR.,2,48,36,28080,2
2023-06-07 16:00:21,2023-04-21 20:16:26,2.048,19.22.227.215,140.229.79.183,46056,8080,UDP,F.....,2,56,3,2724,0
2023-04-02 14:07:52,2023-05-01 22:52:57,0.351,56.13.53.17,200.97.41.128,42533,48055,ICMP,...AR.,1,40,23,15065,2
2023-06-28 13:47:56,2023-06-24 00:23:19,1.013,100.167.62.99,102.50.248.88,47542,54233,UDP,......,0,64,26,25532,2
2023-05-24 17:07:14,2023-01-14 09:21:43,1.499,42.150.137.127,129.140.81.238,33897,22,ICMP,...AR.,2,48,281,260768,1
2023-02-23 18:19:55,2023-03-13 22:15:57,0.621,124.203.233.204,21.240.107.214,19464,443,UDP,F.....,2,40,47,44462,0
2023-08-30 18:59:07,2023-06-14 00:56:15,5.314,254.20.156.83,198.32.228.123,34524,80,UDP,......,0,48,22,31746,0
2023-07-09 22:13:23,2023-02-04 22:15:28,1.978,51.156.218.221,186.171.98.32,53500,3389,ICMP,......,0,8,33,35112,1
2023-01-15 15:15:15,2023-08-24 16:57:46,5.931,81.102.59.111,115.156.237.224,54358,8080,UDP,...AR.,0,40,5,5140,0
2023-08-18 22:08:07,2023-07-19 10:30:25,2.072,133.206.87.113,89.163.94.135,5127,53,ICMP,......,1,48,1,230,0
2023-05-24 01:39:08,2023-06-12 02:18:48,0.148,74.180.43.28,160.107.127.29,9657,25,UDP,F.....,0,40,28,9604,0
2023-06-25 04:52:11,2023-08-11 22:33:01,0.081,181.154.17.213,156.12.169.147,2168,8080,UDP,...AR.,0,24,17,18275,0
2023-04-16 21:38:26,2023-02-24 05:25:46,1.358,140.58.34.252,189.146.201.21,57698,80,TCP,...A..,1,64,38,30400,0
2023-08-28 13:50:11,2023-06-18 09:20:12,4.816,42.94.129.54,53.101.90.247,15153,3389,ICMP,F.....,2,56,479,414814,1
2023-02-15 13:16:40,2023-06-26 11:40:33,3.31,212.90.174.228,190.101.144.30,36097,38931,TCP,...AP.,2,56,34,40834,2
2023-06-18 20:49:52,2023-08-01 00:59:34,2.077,183.209.162.56,155.182.253.191,55289,8080,ICMP,......,2,48,42,12516,0
2023-08-26 12:51:31,2023-03-10 13:04:53,3.604,184.26.61.57,74.75.110.243,1774,53,ICMP,F.....,2,24,44,21648,0
2023-03-01 21:50:23,2023-02-16 12:46:58,0.311,129.206.155.43,98.191.248.142,34404,445,TCP,...AR.,2,0,25,35400,1
2023-02-24 10:21:55,2023-07-07 13:31:09,0.273,67.156.44.106,164.250.230.19,38796,25,UDP,...A..,1,64,32,23520,0
2023-01-25 17:54:46,2023-09-01 23:01:10,0.163,164.79.9.42,207.97.249.70,31239,53,ICMP,.S....,1,40,17,23902,0
2023-06-01 05:57:28,2023-04-09 01:13:36,6.052,77.132.12.238,233.213.195.66,54348,8080,TCP,...AP.,0,48,396,269676,1
2023-05-22 22:07:41,2023-05-04 18:17:39,2.308,165.245.58.150,132.203.19.145,15416,3389,TCP,...AR.,0,40,266,278768,1
2023-07-13 23:09:38,2023-05-26 22:20:52,0.289,130.14.160.146,164.176.254.133,53430,80,UDP,.S....,0,24,47,43945,0
2023-06-11 23:45:08,2023-06-24 20:06:28,3.351,243.68.160.175,31.179.115.250,16546,25,UDP,......,0,32,38,54910,0
2023-05-25 09:26:41,2023-05-18 22:56:00,2.013,66.234.10.82,78.206.124.114,1919,443,ICMP,...AP.,0,16,41,44854,0
2023-07-31 20:59:38,2023-08-10 13:05:21,0.524,101.167.31.165,83.115.97.188,22304,25,UDP,...AR.,2,32,26,6734,0
2023-08-25 21:19:37,2023-03-18 20:24:20,8.297,133.232.202.90,15.181.109.252,46073,53,UDP,F.....,2,32,14,1274,0
2023-03-09 10:38:32,2023-01-13 08:49:19,1.567,219.61.93.9,59.153.236.177,33847,34207,ICMP,F.....,1,24,7,10423,2
2023-04-20 16:08:36,2023-02-18 06:34:49,2.316,39.102.48.138,136.203.249.22,3438,53,UDP,......,2,56,19,12996,0
2023-07-13 16:14:25,2023-07-23 11:15:54,0.466,211.192.66.254,30.132.29.184,25637,80,TCP,.S....,2,24,49,14798,0
2023-01-22 06:11:11,2023-04-28 21:12:49,13.781,189.194.62.245,112.198.76.70,48651,3389,UDP,.S....,2,32,156,39156,1
2023-02-21 00:38:56,2023-03-09 15:47:51,0.048,6.17.21.13,63.210.152.5,2268,80,TCP,......,1,48,32,39328,0
2023-04-13 16:13:34,2023-08-03 17:53:47,0.997,204.68.188.46,181.242.77.244,44064,80,UDP,...A..,1,64,46,3266,0
2023-05-12 18:13:47,2023-04-19 08:30:26,2.73,19.249.167.191,40.196.42.85,22660,4053,UDP,......,1,40,1,1023,2
2023-06-06 22:27:54,2023-07-11 23:59:48,0.358,160.223.72.107,173.113.72.211,42308,50281,ICMP,F.....,0,64,33,13893,2
2023-01-18 18:37:24,2023-08-11 09:54:21,1.307,213.210.58.53,62.40.169.15,28665,443,UDP,...AR.,1,16,37,8140,0
2023-05-07 01:41:40,2023-05-24 04:41:57,2.391,68.155.83.231,248.135.226.195,63321,443,UDP,...AR.,1,48,27,18387,0
2023-03-09 17:52:22,2023-08-04 22:58:42,0.63,162.68.18.72,253.61.162.249,17359,8080,ICMP,...AP.,0,64,40,40280,0
2023-06-12 08:51:28,2023-01-18 07:08:43,0.223,93.203.223.228,116.89.209.66,42513,443,TCP,...A..,1,56,35,16870,0
2023-05-14 16:07:37,2023-01-22 04:54:51,4.946,57.36.42.84,47.46.6.244,14333,22,TCP,...A..,1,64,140,28280,1
2023-06-19 07:03:09,2023-04-20 22:29:33,0.139,228.13.248.41,234.64.11.171,62778,25,ICMP,...A..,2,40,49,3430,0
2023-08-15 00:28:32,2023-05-23 01:07:42,0.548,249.199.222.20,142.197.92.106,2689,80,TCP,.S....,2,64,41,31529,0
2023-04-28 02:47:16,2023-07-30 12:26:38,0.215,91.227.215.168,232.64.14.246,10358,32494,ICMP,...A..,2,56,6,8286,2
